logu,logz,logno,logn,nii_ha,oiii_hb,sii_ha
-4.0,0.273333333333333,-1.1428571428571428,2.5,-1.2419224960189226,-1.0360691645203275,0.17121818183337703
-4.0,0.4,-1.1428571428571428,2.5,-1.250163190297343,-1.1038622859292389,0.1685647568312899
-3.8,-1.5,-1.1428571428571428,2.5,-2.4345020852291768,-1.4741250795920209,-1.1590214299189314
-3.8,-1.3733333333333333,-1.1428571428571428,2.5,-2.3108300866172016,-1.354662420283077,-1.0350563578324734
-3.8,-1.2466666666666666,-1.1428571428571428,2.5,-2.1883685648281315,-1.2379166672054112,-0.9119512897572183
-3.8,-1.12,-1.1428571428571428,2.5,-2.0674951089712934,-1.1246645288532164,-0.7900450415379228
-3.8,-0.9933333333333334,-1.1428571428571428,2.5,-1.9488524553990914,-1.0160959053121488,-0.6699038276413317
-3.8,-0.8666666666666667,-1.1428571428571428,2.5,-1.8335155278765214,-0.9140740834416334,-0.5523987504890919
-3.8,-0.7400000000000001,-1.1428571428571428,2.5,-1.7231401905457062,-0.8213290391497097,-0.4387619894568265
-3.8,-0.6133333333333335,-1.1428571428571428,2.5,-1.6199536642196792,-0.7413728276013886,-0.3305904762618098
-3.8,-0.4866666666666668,-1.1428571428571428,2.5,-1.5264261249368403,-0.6778848610118331,-0.22977697832294827
-3.8,-0.3600000000000001,-1.1428571428571428,2.5,-1.4446952263430717,-0.633601717302291,-0.13837329274124713
-3.8,-0.2333333333333334,-1.1428571428571428,2.5,-1.3761682033508436,-0.6094189333134779,-0.05841989200697884
-3.8,-0.10666666666666691,-1.1428571428571428,2.5,-1.3216126022237802,-0.6045925919889257,0.008197343373267179
-3.8,0.019999999999999796,-1.1428571428571428,2.5,-1.2815445603226578,-0.618005785609185,0.05980800446626692
-3.8,0.1466666666666665,-1.1428571428571428,2.5,-1.2566367625885775,-0.6496933856514387,0.09492917489545652
-3.8,0.273333333333333,-1.1428571428571428,2.5,-1.2481726218896796,-0.7020576738752523,0.11217863330693333
-3.8,0.4,-1.1428571428571428,2.5,-1.25885703311004,-0.780693671868562,0.11014440487346926
-3.6,-1.5,-1.1428571428571428,2.5,-2.4232850721513586,-1.078215929018974,-1.2174523201329532
-3.6,-1.3733333333333333,-1.1428571428571428,2.5,-2.299857126032819,-0.9601509008821338,-1.0936396631667562
-3.6,-1.2466666666666666,-1.1428571428571428,2.5,-2.1778549569536025,-0.8452547900950264,-0.9708674535396957
-3.6,-1.12,-1.1428571428571428,2.5,-2.057767613142687,-0.7345152446327532,-0.8495479826971862
-3.6,-0.9933333333333334,-1.1428571428571428,2.5,-1.9403956936114852,-0.629425356462086,-0.7303271737740461
-3.6,-0.8666666666666667,-1.1428571428571428,2.5,-1.8269995669513008,-0.5322207819000724,-0.6141470615611523
-3.6,-0.7400000000000001,-1.1428571428571428,2.5,-1.7193752869572096,-0.4459693080268323,-0.5022734767418875
-3.6,-0.6133333333333335,-1.1428571428571428,2.5,-1.6197223618101333,-0.37426681131807277,-0.39626342319844604
-3.6,-0.4866666666666668,-1.1428571428571428,2.5,-1.5302377552196376,-0.32038056458105757,-0.29786793503383496
-3.6,-0.3600000000000001,-1.1428571428571428,2.5,-1.4526330405708094,-0.2861717372896493,-0.20889614110720567
-3.6,-0.2333333333333334,-1.1428571428571428,2.5,-1.3879448933534704,-0.2716672677642791,-0.13109694935004504
-3.6,-0.10666666666666691,-1.1428571428571428,2.5,-1.336756910555259,-0.27579388449928655,-0.06612635853641395
-3.6,0.019999999999999796,-1.1428571428571428,2.5,-1.2996176560472534,-0.2978136054320047,-0.015615844539258104
-3.6,0.1466666666666665,-1.1428571428571428,2.5,-1.2774898168446853,-0.3387489762651655,0.01874015802134092
-3.6,0.273333333333333,-1.1428571428571428,2.5,-1.2723112496527023,-0.4025035819622218,0.03520042206110186
-3.6,0.4,-1.1428571428571428,2.5,-1.2879806413622035,-0.49673713983499107,0.0321616791404421
-3.4,-1.5,-1.1428571428571428,2.5,-2.4377468723804796,-0.7252616964463101,-1.2905564983039608
-3.4,-1.3733333333333333,-1.1428571428571428,2.5,-2.3146161842353408,-0.6087295310958112,-1.1669591804125232
-3.4,-1.2466666666666666,-1.1428571428571428,2.5,-2.19308732392696,-0.4958998823984971,-1.0445458447138043
-3.4,-1.12,-1.1428571428571428,2.5,-2.073758806654901,-0.38801505499947814,-0.9238123248608339
-3.4,-0.9933333333333334,-1.1428571428571428,2.5,-1.957578962122902,-0.2869080631026221,-0.8054958413737816
-3.4,-0.8666666666666667,-1.1428571428571428,2.5,-1.8459567424003254,-0.19518182680032226,-0.6906190159429568
-3.4,-0.7400000000000001,-1.1428571428571428,2.5,-1.740754930449782,-0.11614388868331817,-0.580487429004012
-3.4,-0.6133333333333335,-1.1428571428571428,2.5,-1.6440679899259365,-0.053271868051147905,-0.4766236187133474
-3.4,-0.4866666666666668,-1.1428571428571428,2.5,-1.5578165122180536,-0.009243261314686942,-0.3806485409190892
-3.4,-0.3600000000000001,-1.1428571428571428,2.5,-1.4833993850794585,0.014882882562197643,-0.2941562751381995
-3.4,-0.2333333333333334,-1.1428571428571428,2.5,-1.421660604141529,0.019572528989918767,-0.21866105085020737
-3.4,-0.10666666666666691,-1.1428571428571428,2.5,-1.3731760951343475,0.005750631123554266,-0.15568509268689862
-3.4,0.019999999999999796,-1.1428571428571428,2.5,-1.3386931327809322,-0.026646222206359448,-0.1069423928556919
-3.4,0.1466666666666665,-1.1428571428571428,2.5,-1.319636666396562,-0.08006813624686518,-0.07442114492536665
-3.4,0.273333333333333,-1.1428571428571428,2.5,-1.318749380681794,-0.1606913966903391,-0.06011945405253341
-3.4,0.4,-1.1428571428571428,2.5,-1.3409499484657559,-0.2799773642945596,-0.06538028694692229
-3.2,-1.5,-1.1428571428571428,2.5,-2.4876152308272594,-0.43541053768188925,-1.3786198569243855
-3.2,-1.3733333333333333,-1.1428571428571428,2.5,-2.364725832480225,-0.32058983187368295,-1.2552772953991047
-3.2,-1.2466666666666666,-1.1428571428571428,2.5,-2.243566651317842,-0.21009054854679476,-1.1332440714680827
-3.2,-1.12,-1.1428571428571428,2.5,-2.1248339934135885,-0.105434442963535,-1.0131063351981489
-3.2,-0.9933333333333334,-1.1428571428571428,2.5,-2.009592628817366,-0.008784516964205208,-0.8957006360879806
-3.2,-0.8666666666666667,-1.1428571428571428,2.5,-1.899336208514633,0.07697322799732119,-0.782137491895407
-3.2,-0.7400000000000001,-1.1428571428571428,2.5,-1.795906849677806,0.14847404543024106,-0.6737684925716114
-3.2,-0.6133333333333335,-1.1428571428571428,2.5,-1.7012328145229603,0.20257174277400483,-0.572088719355306
-3.2,-0.4866666666666668,-1.1428571428571428,2.5,-1.6169836989180837,0.23723008220900954,-0.47860012323605183
-3.2,-0.3600000000000001,-1.1428571428571428,2.5,-1.544361995790446,0.25193587216447355,-0.3947045580004157
-3.2,-0.2333333333333334,-1.1428571428571428,2.5,-1.484179635082839,0.24717927476192605,-0.3217304527269881
-3.2,-0.10666666666666691,-1.1428571428571428,2.5,-1.437181134760806,0.22324548789555365,-0.2611495226168305
-3.2,0.019999999999999796,-1.1428571428571428,2.5,-1.404496739551277,0.17877807433048787,-0.21484611592435482
-3.2,0.1466666666666665,-1.1428571428571428,2.5,-1.3881583984349817,0.10920317758679232,-0.185081000008618
-3.2,0.273333333333333,-1.1428571428571428,2.5,-1.391601809039571,0.0046693751825231085,-0.1737538123110143
-3.2,0.4,-1.1428571428571428,2.5,-1.4196747042959572,-0.15298776745814271,-0.1811536343730558
-3.0,-1.5,-1.1428571428571428,2.5,-2.572644382576563,-0.21514590899724334,-1.4797971909387055
-3.0,-1.3733333333333333,-1.1428571428571428,2.5,-2.4499446900751067,-0.10217336060436824,-1.3567892304385916
-3.0,-1.2466666666666666,-1.1428571428571428,2.5,-2.329088080199867,0.00580396693915474,-1.2352388177865679
-3.0,-1.12,-1.1428571428571428,2.5,-2.210849298501067,0.10699754422223864,-1.1158284285023434
-3.0,-0.9933333333333334,-1.1428571428571428,2.5,-2.0963636512765973,0.19898138793333683,-0.999496708412441
-3.0,-0.8666666666666667,-1.1428571428571428,2.5,-1.987134640077116,0.2787364943929518,-0.8874361627542979
-3.0,-0.7400000000000001,-1.1428571428571428,2.5,-1.8849039006252895,0.3430518459195397,-0.7810256659686641
-3.0,-0.6133333333333335,-1.1428571428571428,2.5,-1.7913964850437196,0.3892573117720558,-0.6817018952509517
-3.0,-0.4866666666666668,-1.1428571428571428,2.5,-1.7080675178326032,0.41587118522466676,-0.5908151405060628
-3.0,-0.3600000000000001,-1.1428571428571428,2.5,-1.6360172965561475,0.4225984876763959,-0.5095651902068443
-3.0,-0.2333333333333334,-1.1428571428571428,2.5,-1.576149622524028,0.40954888639837606,-0.4391372019686742
-3.0,-0.10666666666666691,-1.1428571428571428,2.5,-1.5295214888450488,0.37600113335543034,-0.3810534812724847
-3.0,0.019999999999999796,-1.1428571428571428,2.5,-1.4977756662415587,0.3189242444449363,-0.337470495976793
-3.0,0.1466666666666665,-1.1428571428571428,2.5,-1.4835064221479897,0.23100483387280235,-0.31084560641709963
-3.0,0.273333333333333,-1.1428571428571428,2.5,-1.4901048641461472,0.09740061977185374,-0.3024379788044201
-3.0,0.4,-1.1428571428571428,2.5,-1.5199789332673674,-0.10889599566011307,-0.31061002490933637
-2.8,-1.5,-1.1428571428571428,2.5,-2.683456998556153,-0.054970655683277456,-1.590145251042659
-2.8,-1.3733333333333333,-1.1428571428571428,2.5,-2.56107658826609,0.05605886250545922,-1.4676687014415795
-2.8,-1.2466666666666666,-1.1428571428571428,2.5,-2.4406761276722335,0.16140008124776975,-1.3468664973003193
-2.8,-1.12,-1.1428571428571428,2.5,-2.3230827362672812,0.25904978434800086,-1.2285102078298864
-2.8,-0.9933333333333334,-1.1428571428571428,2.5,-2.2094505616768245,0.34643277073936923,-1.1136149439578908
-2.8,-0.8666666666666667,-1.1428571428571428,2.5,-2.101223456397115,0.420575100286385,-1.0034044894310385
-2.8,-0.7400000000000001,-1.1428571428571428,2.5,-1.9999839061375795,0.47859410079632886,-0.8992134203195968
-2.8,-0.6133333333333335,-1.1428571428571428,2.5,-1.907238356964811,0.5183340650339829,-0.8023482458398042
-2.8,-0.4866666666666668,-1.1428571428571428,2.5,-1.8242605693833127,0.5387003000763642,-0.7139696369927945
-2.8,-0.3600000000000001,-1.1428571428571428,2.5,-1.752109795672979,0.5393416270576736,-0.6351040580595637
-2.8,-0.2333333333333334,-1.1428571428571428,2.5,-1.6918570393567833,0.5197595537019097,-0.5669009800688256
-2.8,-0.10666666666666691,-1.1428571428571428,2.5,-1.6449499207903528,0.47809828782810376,-0.511095836273492
-2.8,0.019999999999999796,-1.1428571428571428,2.5,-1.6135484697061102,0.40957642459066784,-0.4702514558912786
-2.8,0.1466666666666665,-1.1428571428571428,2.5,-1.600444333028335,0.30396565115204055,-0.44690674576533895
-2.8,0.273333333333333,-1.1428571428571428,2.5,-1.6074415159771789,0.14085663941922633,-0.4410052228789801
-2.8,0.4,-1.1428571428571428,2.5,-1.631429682026912,-0.1157485441363377,-0.44829070200683113
-2.5999999999999996,-1.5,-1.1428571428571428,2.5,-2.8070397966260785,0.06128954903659437,-1.7045756996002792
-2.5999999999999996,-1.3733333333333333,-1.1428571428571428,2.5,-2.6853294089686983,0.17025505912025102,-1.5829380383396412
-2.5999999999999996,-1.2466666666666666,-1.1428571428571428,2.5,-2.565780633767311,0.27284334288294326,-1.4632611128171318
-2.5999999999999996,-1.12,-1.1428571428571428,2.5,-2.449243471337617,0.366918093025241,-1.3463672279531556
-2.5999999999999996,-0.9933333333333334,-1.1428571428571428,2.5,-2.336843548748327,0.4498904444569903,-1.2332868039556244
-2.5999999999999996,-0.8666666666666667,-1.1428571428571428,2.5,-2.22991380170901,0.5189902275590512,-1.1252010916227475
-2.5999999999999996,-0.7400000000000001,-1.1428571428571428,2.5,-2.129846223548398,0.5717556473053519,-1.0233377553771634
-2.5999999999999996,-0.6133333333333335,-1.1428571428571428,2.5,-2.0379307761834013,0.6064872214221566,-0.9288483135659197
-2.5999999999999996,-0.4866666666666668,-1.1428571428571428,2.5,-1.9552847333822925,0.6223004422255939,-0.8427316250271663
-2.5999999999999996,-0.3600000000000001,-1.1428571428571428,2.5,-1.8829542016368634,0.6186291315920657,-0.7659201177079364
-2.5999999999999996,-0.2333333333333334,-1.1428571428571428,2.5,-1.8221974248848056,0.5943288262951895,-0.6996472313232732
-2.5999999999999996,-0.10666666666666691,-1.1428571428571428,2.5,-1.774844076587918,0.5465099464902394,-0.6460027358033652
-2.5999999999999996,0.019999999999999796,-1.1428571428571428,2.5,-1.7434328170907847,0.46884823612462867,-0.6080601335436489
-2.5999999999999996,0.1466666666666665,-1.1428571428571428,2.5,-1.7303033912188468,0.3483680729377667,-0.5882753675547304
-2.5999999999999996,0.273333333333333,-1.1428571428571428,2.5,-1.7335762278463633,0.15893100647308253,-0.5845215287766318
-2.5999999999999996,0.4,-1.1428571428571428,2.5,-1.7420906965896776,-0.14371987153436538,-0.5896220321937645
-2.4,-1.5,-1.1428571428571428,2.5,-2.931929461566007,0.14728112944554544,-1.8179484486352702
-2.4,-1.3733333333333333,-1.1428571428571428,2.5,-2.8113505381940627,0.2540269805886838,-1.6974486018286563
-2.4,-1.2466666666666666,-1.1428571428571428,2.5,-2.6931581428143403,0.35373955710315386,-1.5792198565278475
-2.4,-1.12,-1.1428571428571428,2.5,-2.5781956849969845,0.44424792112057077,-1.4640893622108389
-2.4,-0.9933333333333334,-1.1428571428571428,2.5,-2.4675228624756897,0.5230778884029307,-1.3530560903236544
-2.4,-0.8666666666666667,-1.1428571428571428,2.5,-2.3623318497232617,0.5877653598683494,-1.2472273497344395
-2.4,-0.7400000000000001,-1.1428571428571428,2.5,-2.2638171634738455,0.6362696284118242,-1.1477190909872155
-2.4,-0.6133333333333335,-1.1428571428571428,2.5,-2.173067915757322,0.6672306585667158,-1.055548395041978
-2.4,-0.4866666666666668,-1.1428571428571428,2.5,-2.0910662698887705,0.6798302057644463,-0.9715906739903923
-2.4,-0.3600000000000001,-1.1428571428571428,2.5,-2.018853425317637,0.6732309757397701,-0.8967384692324539
-2.4,-0.2333333333333334,-1.1428571428571428,2.5,-1.9578548836585483,0.6457243967858873,-0.8323833149385299
-2.4,-0.10666666666666691,-1.1428571428571428,2.5,-1.9102089341662847,0.5936034460984914,-0.7810649615580999
-2.4,0.019999999999999796,-1.1428571428571428,2.5,-1.878616585156685,0.509306060596316,-0.7464526306740662
-2.4,0.1466666666666665,-1.1428571428571428,2.5,-1.8642259442122722,0.37730414864036277,-0.7307577379525415
-2.4,0.273333333333333,-1.1428571428571428,2.5,-1.8592408260574942,0.16556094283071585,-0.7290248689614545
-2.4,0.4,-1.1428571428571428,2.5,-1.8432213037867342,-0.17751748285904514,-0.7312783865458801
-2.2,-1.5,-1.1428571428571428,2.5,-3.0503346303509886,0.21197333716811786,-1.9257918827146265
-2.2,-1.3733333333333333,-1.1428571428571428,2.5,-2.931321636142073,0.316335460087025,-1.8066325377121097
-2.2,-1.2466666666666666,-1.1428571428571428,2.5,-2.814951066560333,0.41307597254022715,-1.6900536202588272
-2.2,-1.12,-1.1428571428571428,2.5,-2.702034096029145,0.5000855955984491,-1.5768686663987868
-2.2,-0.9933333333333334,-1.1428571428571428,2.5,-2.593538635599863,0.5750985629248717,-1.4680345774413153
-2.2,-0.8666666666666667,-1.1428571428571428,2.5,-2.4905030529042165,0.6359904712254262,-1.3645836622044776
-2.2,-0.7400000000000001,-1.1428571428571428,2.5,-2.393931552638783,0.6810785910051464,-1.2675243567059093
-2.2,-0.6133333333333335,-1.1428571428571428,2.5,-2.304733889778248,0.7092203672659636,-1.177745363521332
-2.2,-0.4866666666666668,-1.1428571428571428,2.5,-2.223778159508413,0.7195748602935766,-1.0960131323097637
-2.2,-0.3600000000000001,-1.1428571428571428,2.5,-2.1521050162167867,0.7110445228833484,-1.023216582295127
-2.2,-0.2333333333333334,-1.1428571428571428,2.5,-2.0912768441442253,0.6814798537282698,-0.9609683280937409
-2.2,-0.10666666666666691,-1.1428571428571428,2.5,-2.043655355745855,0.6265763016994299,-0.9123431024637711
-2.2,0.019999999999999796,-1.1428571428571428,2.5,-2.011914061128067,0.5377931090932364,-0.8817029797706765
-2.2,0.1466666666666665,-1.1428571428571428,2.5,-1.9953798334255595,0.3971764245151732,-0.8709159436288312
-2.2,0.273333333333333,-1.1428571428571428,2.5,-1.9782177663532678,0.16683555988270618,-0.8714915949068163
-2.2,0.4,-1.1428571428571428,2.5,-1.9306835238652411,-0.21061790433129338,-0.871004783043817
-2.0,-1.5,-1.1428571428571428,2.5,-3.1581254857717056,0.2612549932192678,-2.0251081532439654
-2.0,-1.3733333333333333,-1.1428571428571428,2.5,-3.0409824757142516,0.36311986432282584,-1.9073975655608064
-2.0,-1.2466666666666666,-1.1428571428571428,2.5,-2.926750963134232,0.4568729201451376,-1.7925709168203834
-2.0,-1.12,-1.1428571428571428,2.5,-2.816191034021216,0.5405371707448907,-1.6814274053665776
-2.0,-0.9933333333333334,-1.1428571428571428,2.5,-2.7101647639452295,0.6120955676321742,-1.574880686767769
-2.0,-0.8666666666666667,-1.1428571428571428,2.5,-2.609556236592887,0.6697370169306822,-1.4738838967836658
-2.0,-0.7400000000000001,-1.1428571428571428,2.5,-2.5151944881122574,0.7120488683246079,-1.3793304282091927
-2.0,-0.6133333333333335,-1.1428571428571428,2.5,-2.427834466171575,0.7380135675830175,-1.291977684429602
-2.0,-0.4866666666666668,-1.1428571428571428,2.5,-2.3482540367353693,0.746733306068748,-1.2125012071919041
-2.0,-0.3600000000000001,-1.1428571428571428,2.5,-2.277503212269977,0.7368987860639535,-1.141836447566932
-2.0,-0.2333333333333334,-1.1428571428571428,2.5,-2.2172605070972793,0.7060420611743439,-1.081888238467297
-2.0,-0.10666666666666691,-1.1428571428571428,2.5,-2.170053369813985,0.6494351231339763,-1.0363450634703617
-2.0,0.019999999999999796,-1.1428571428571428,2.5,-2.1384351601612437,0.5577450213148721,-1.0103793186326118
-2.0,0.1466666666666665,-1.1428571428571428,2.5,-2.1195141565912223,0.41078438328624145,-1.0055346671630732
-2.0,0.273333333333333,-1.1428571428571428,2.5,-2.087521642941539,0.16553564800259585,-1.0092047577973462
-2.0,0.4,-1.1428571428571428,2.5,-2.0040277991069146,-0.23889084978835484,-1.0068475837632378
-1.8,-1.5,-1.1428571428571428,2.5,-3.2542702671970716,0.29922295135682475,-2.114981322806892
-1.8,-1.3733333333333333,-1.1428571428571428,2.5,-3.1391242524483047,0.39860156494522414,-1.9987444590645842
-1.8,-1.2466666666666666,-1.1428571428571428,2.5,-3.0271485682566848,0.4894931102591684,-1.8856655554342534
-1.8,-1.12,-1.1428571428571428,2.5,-2.9190392928449924,0.5700848976866979,-1.7765268911403518
-1.8,-0.9933333333333334,-1.1428571428571428,2.5,-2.815547401781572,0.6385990773383341,-1.6721927321937562
-1.8,-0.8666666666666667,-1.1428571428571428,2.5,-2.7174104657803824,0.6934778698917511,-1.5735284857826441
-1.8,-0.7400000000000001,-1.1428571428571428,2.5,-2.6253032752111665,0.7334956865326703,-1.4813070496944813
-1.8,-0.6133333333333335,-1.1428571428571428,2.5,-2.5398559439565105,0.757700959180191,-1.3961644564552829
-1.8,-0.4866666666666668,-1.1428571428571428,2.5,-2.461788209788878,0.7651343983627754,-1.3187241357281339
-1.8,-0.3600000000000001,-1.1428571428571428,2.5,-2.3921812442742407,0.7543263807527509,-1.2500338934197421
-1.8,-0.2333333333333334,-1.1428571428571428,2.5,-2.332826965940612,0.7225829230036993,-1.1923572501404192
-1.8,-0.10666666666666691,-1.1428571428571428,2.5,-2.2864007404607563,0.6648640075257005,-1.1500553241966567
-1.8,0.019999999999999796,-1.1428571428571428,2.5,-2.2553604949679595,0.5711835916346999,-1.129241490948265
-1.8,0.1466666666666665,-1.1428571428571428,2.5,-2.234500479415523,0.4195366219907086,-1.1312984490346891
-1.8,0.273333333333333,-1.1428571428571428,2.5,-2.1865953872479906,0.16346844526545104,-1.1391581766838617
-1.8,0.4,-1.1428571428571428,2.5,-2.0650622604107483,-0.25890195166246605,-1.1363946925955482
-4.0,-1.5,-0.8571428571428572,2.5,-2.171472897385094,-1.892525934110516,-1.1151051814442854
-4.0,-1.3733333333333333,-0.8571428571428572,2.5,-2.047751873877793,-1.771787283300796,-0.9911477915969518
-4.0,-1.2466666666666666,-0.8571428571428572,2.5,-1.925031739363689,-1.653372424690886,-0.8677934695650589
-4.0,-1.12,-0.8571428571428572,2.5,-1.8035907343840663,-1.5378915957549708,-0.7453175499862653
-4.0,-0.9933333333333334,-0.8571428571428572,2.5,-1.6839404316478621,-1.42630508371942,-0.6242331015785357
-4.0,-0.8666666666666667,-0.8571428571428572,2.5,-1.566993679560703,-1.3201909663618991,-0.5053847511092457
-4.0,-0.7400000000000001,-0.8571428571428572,2.5,-1.4542575968904075,-1.2219909024908375,-0.39002821277906663
-4.0,-0.6133333333333335,-0.8571428571428572,2.5,-1.347943013587411,-1.1350741468447794,-0.27986045230117473
-4.0,-0.4866666666666668,-0.8571428571428572,2.5,-1.250781415555629,-1.063368595180279,-0.1769688233940699
-4.0,-0.3600000000000001,-0.8571428571428572,2.5,-1.1654439631631064,-1.0103855561451027,-0.08368780322274637
-4.0,-0.2333333333333334,-0.8571428571428572,2.5,-1.0939009587950892,-0.9780229707885653,-0.002380647502426826
-4.0,-0.10666666666666691,-0.8571428571428572,2.5,-1.0372525791573537,-0.9661551788906735,0.06480185229562625
-4.0,0.019999999999999796,-0.8571428571428572,2.5,-0.9960320108151919,-0.9735340918890145,0.11610379064356087
-4.0,0.1466666666666665,-0.8571428571428572,2.5,-0.9706167867458149,-0.9993742129932102,0.15020782958755938
-4.0,0.273333333333333,-0.8571428571428572,2.5,-0.9616487867902634,-1.0447850868681245,0.16609359665830864
-4.0,0.4,-0.8571428571428572,2.5,-0.9706719371559558,-1.1137697413440364,0.16269053303825365
-3.8,-1.5,-0.8571428571428572,2.5,-2.1476086440005844,-1.4774236631442719,-1.1597771283223266
-3.8,-1.3733333333333333,-0.8571428571428572,2.5,-2.024023286952975,-1.3579081537328008,-1.0358433436666716
-3.8,-1.2466666666666666,-0.8571428571428572,2.5,-1.9016324988878281,-1.241073975322827,-0.9127389923358906
-3.8,-1.12,-0.8571428571428572,2.5,-1.7808153826684148,-1.127705698995186,-0.7907974610972148
-3.8,-0.9933333333333334,-0.8571428571428572,2.5,-1.6622282466788292,-1.0190167895406574,-0.6705928260028923
-3.8,-0.8666666666666667,-0.8571428571428572,2.5,-1.5469706102992404,-0.91691321219475,-0.5530222505072764
-3.8,-0.7400000000000001,-0.8571428571428572,2.5,-1.436729806258235,-0.8241849187807162,-0.43936074018923366
-3.8,-0.6133333333333335,-0.8571428571428572,2.5,-1.3337674642734854,-0.7444123649452052,-0.3312557529693291
-3.8,-0.4866666666666668,-0.8571428571428572,2.5,-1.2405905676743672,-0.6813322150249803,-0.23064482744713255
-3.8,-0.3600000000000001,-0.8571428571428572,2.5,-1.159372827119519,-0.6376968041796188,-0.13960620363244491
-3.8,-0.2333333333333334,-0.8571428571428572,2.5,-1.0915427976803684,-0.6143568372143235,-0.06018091635367929
-3.8,-0.10666666666666691,-0.8571428571428572,2.5,-1.0378581036481123,-0.6104838155724224,0.005771519376618461
-3.8,0.019999999999999796,-0.8571428571428572,2.5,-0.9987884882213863,-0.6248853229982956,0.056630122912985234
-3.8,0.1466666666666665,-0.8571428571428572,2.5,-0.9749243840444776,-0.6575650362346864,0.09097501804497488
-3.8,0.273333333333333,-0.8571428571428572,2.5,-0.9674248308149203,-0.7109264201946388,0.107479434096827
-3.8,0.4,-0.8571428571428572,2.5,-0.9788305494713683,-0.7905200226202922,0.10474922345870531
-3.6,-1.5,-0.8571428571428572,2.5,-2.136407993553327,-1.0817097918222487,-1.2181464496186523
-3.6,-1.3733333333333333,-0.8571428571428572,2.5,-2.0130702023506544,-0.9635987344308603,-1.0943625614798835
-3.6,-1.2466666666666666,-0.8571428571428572,2.5,-1.8911355537888497,-0.8486162565863253,-0.9715921860009904
-3.6,-1.12,-0.8571428571428572,2.5,-1.7710982507366992,-0.7377626535901669,-0.850244239475398
-3.6,-0.9933333333333334,-0.8571428571428572,2.5,-1.6537760042464313,-0.632560648984267,-0.7309753395455749
-3.6,-0.8666666666666667,-0.8571428571428572,2.5,-1.5404567549739099,-0.5352943129622503,-0.6147548166784537
-3.6,-0.7400000000000001,-0.8571428571428572,2.5,-1.432970177019385,-0.44909399037696585,-0.5028879069085006
-3.6,-0.6133333333333335,-0.8571428571428572,2.5,-1.3335510774170487,-0.3776188692780807,-0.39697264035104035
-3.6,-0.4866666666666668,-0.8571428571428572,2.5,-1.2444294965094542,-0.32417580718375655,-0.2987910682811516
-3.6,-0.3600000000000001,-0.8571428571428572,2.5,-1.167339645219407,-0.29061491423750135,-0.21016547053978252
-3.6,-0.2333333333333334,-0.8571428571428572,2.5,-1.10331943151958,-0.2768988280432794,-0.13283882584214038
-3.6,-0.10666666666666691,-0.8571428571428572,2.5,-1.0529301323086315,-0.2818705687323799,-0.06844625641843045
-3.6,0.019999999999999796,-0.8571428571428572,2.5,-1.0166824024775707,-0.3047343477852209,-0.018586600675067257
-3.6,0.1466666666666665,-0.8571428571428572,2.5,-0.995485711716597,-0.34650402091292426,0.015087833146763534
-3.6,0.273333333333333,-0.8571428571428572,2.5,-0.9911889291389286,-0.41109631928359386,0.030872186302761024
-3.6,0.4,-0.8571428571428572,2.5,-1.007549526443043,-0.5061123304393718,0.027159635776632225
-3.4,-1.5,-0.8571428571428572,2.5,-2.1508993879626317,-0.7284585742544537,-1.2912194886332935
-3.4,-1.3733333333333333,-0.8571428571428572,2.5,-2.027859481545228,-0.6118781675603487,-1.1676423963934617
-3.4,-1.2466666666666666,-0.8571428571428572,2.5,-1.9063963514404065,-0.49895280372197703,-1.0452231985707066
-3.4,-1.12,-0.8571428571428572,2.5,-1.787116683067282,-0.39094113523891144,-0.9244574097005901
-3.4,-0.9933333333333334,-0.8571428571428572,2.5,-1.6709888338194219,-0.28971103263640435,-0.8060964284337525
-3.4,-0.8666666666666667,-0.8571428571428572,2.5,-1.5594515091975722,-0.19791879607154073,-0.6911914577651087
-3.4,-0.7400000000000001,-0.8571428571428572,2.5,-1.4544018983933142,-0.11893571384658227,-0.5810840271536798
-3.4,-0.6133333333333335,-0.8571428571428572,2.5,-1.357967648773716,-0.05629527678750892,-0.47732903379434954
-3.4,-0.4866666666666668,-0.8571428571428572,2.5,-1.2720939652118375,-0.012697179982190263,-0.3815666642344381
-3.4,-0.3600000000000001,-0.8571428571428572,2.5,-1.1981861782650256,0.010827937631326225,-0.2953934047834943
-3.4,-0.2333333333333334,-0.8571428571428572,2.5,-1.1370725594291144,0.014812727557078544,-0.2203136665937997
-3.4,-0.10666666666666691,-0.8571428571428572,2.5,-1.0893015330944351,0.0002501281614400547,-0.15783627494043304
-3.4,0.019999999999999796,-0.8571428571428572,2.5,-1.0555970135918213,-0.03289171441620896,-0.10965944088372516
-3.4,0.1466666666666665,-0.8571428571428572,2.5,-1.037361670619596,-0.08708316537850891,-0.07774869587584807
-3.4,0.273333333333333,-0.8571428571428572,2.5,-1.0372824541976016,-0.1685352089713063,-0.06408765625779697
-3.4,0.4,-0.8571428571428572,2.5,-1.0601554488021847,-0.2886395187565825,-0.07006090160448813
-3.2,-1.5,-0.8571428571428572,2.5,-2.200816829011835,-0.4380266536267712,-1.3792764885308273
-3.2,-1.3733333333333333,-0.8571428571428572,2.5,-2.0780155816314263,-0.3231382910714943,-1.255939010544276
-3.2,-1.2466666666666666,-0.8571428571428572,2.5,-1.9569214759652098,-0.21251837089809564,-1.133883025647346
